player_id,experiment_group,country,platform,acquisition_channel,age_group,d1_retained,d3_retained,d7_retained,d14_retained,total_active_days,total_sessions,total_levels_completed,total_session_minutes,total_hints_used,total_ads_watched,purchase_count,revenue,is_payer
P15427,Control,India,iOS,Organic,25-34,1,0,0,0,2,6,6,46.1,0,11,0,0.0,0
P15428,Free_Hint,United States,Android,Organic,18-24,0,0,0,1,6,13,29,171.6,2,25,0,0.0,0
P15429,Daily_Reward,Canada,Android,Meta Ads,18-24,0,0,0,0,6,20,44,121.30000000000001,6,36,0,0.0,0
P15430,Free_Hint,United States,Android,Meta Ads,35-44,0,0,0,0,4,14,32,165.70000000000002,5,15,1,9.39,1
P15431,Daily_Reward,India,Android,Google Ads,25-34,0,0,1,0,4,8,10,33.8,1,15,0,0.0,0
P15432,Daily_Reward,United States,Android,Organic,45+,0,1,0,0,5,12,31,145.4,4,13,0,0.0,0
P15433,Free_Hint,United Kingdom,Android,Organic,18-24,0,0,0,0,7,15,30,85.6,5,25,0,0.0,0
P15434,Free_Hint,India,Android,Meta Ads,18-24,0,0,1,0,5,12,43,115.5,2,11,0,0.0,0
P15435,Control,Australia,iOS,Organic,18-24,1,0,0,0,3,7,17,51.2,3,9,0,0.0,0
P15436,Free_Hint,India,Android,Organic,25-34,0,0,0,0,4,5,20,32.7,1,7,0,0.0,0
P15437,Daily_Reward,India,Android,TikTok Ads,25-34,0,0,0,0,2,4,14,28.900000000000002,0,3,0,0.0,0
P15438,Control,India,Android,TikTok Ads,25-34,0,0,1,0,4,9,31,48.0,4,17,0,0.0,0
P15439,Free_Hint,United States,Android,Google Ads,18-24,0,1,0,0,3,8,23,58.3,2,12,1,2.81,1
P15440,Daily_Reward,United States,Android,Meta Ads,18-24,1,1,0,0,9,19,70,207.3,12,15,0,0.0,0
P15441,Daily_Reward,United States,iOS,Meta Ads,18-24,0,0,1,0,2,4,12,24.9,0,5,0,0.0,0
P15442,Free_Hint,United Kingdom,Android,Google Ads,25-34,0,1,1,0,4,15,29,247.9,2,10,0,0.0,0
P15443,Control,United Kingdom,iOS,Meta Ads,25-34,0,0,0,0,4,15,35,189.6,5,19,0,0.0,0
P15444,Daily_Reward,India,Android,Google Ads,18-24,0,1,0,0,5,14,27,160.2,4,22,0,0.0,0
P15445,Daily_Reward,India,iOS,Google Ads,35-44,1,1,0,0,5,17,44,421.29999999999995,4,17,0,0.0,0
P15446,Daily_Reward,India,iOS,Referral,18-24,0,0,0,0,3,9,15,48.5,1,9,0,0.0,0
P15447,Free_Hint,United Kingdom,iOS,Organic,25-34,1,0,0,1,7,30,53,384.9,9,33,0,0.0,0
P15448,Daily_Reward,Canada,Android,Google Ads,18-24,1,0,0,0,7,21,56,270.8,11,33,0,0.0,0
P15449,Control,India,Android,Meta Ads,35-44,1,0,1,0,6,17,39,216.9,4,16,0,0.0,0
P15450,Daily_Reward,United States,iOS,Meta Ads,35-44,1,0,0,1,7,27,58,216.5,6,41,0,0.0,0
P15451,Daily_Reward,United Kingdom,Android,TikTok Ads,35-44,0,0,0,0,2,4,10,25.7,1,3,0,0.0,0
P15452,Daily_Reward,Australia,Android,Organic,35-44,1,0,0,0,4,16,37,120.1,1,22,0,0.0,0
P15453,Control,Canada,Android,Meta Ads,25-34,0,0,0,0,6,12,36,175.7,7,21,0,0.0,0
P15454,Daily_Reward,United States,Android,Google Ads,25-34,0,0,0,0,1,3,8,5.4,2,5,0,0.0,0
P15455,Free_Hint,United States,Android,Google Ads,18-24,1,0,0,0,2,4,8,40.5,1,5,0,0.0,0
P15456,Control,India,iOS,Meta Ads,45+,0,0,0,0,2,4,10,10.6,2,5,0,0.0,0
P15457,Control,India,Android,Google Ads,18-24,0,0,0,1,4,15,20,158.60000000000002,3,21,1,7.99,1
P15458,Free_Hint,India,Android,Meta Ads,35-44,0,1,0,0,5,6,34,53.900000000000006,5,7,0,0.0,0
P15459,Free_Hint,India,Android,Google Ads,35-44,0,0,0,0,2,3,13,4.0,1,7,0,0.0,0
P15460,Daily_Reward,Canada,Android,TikTok Ads,25-34,0,0,0,0,3,7,18,67.8,0,9,0,0.0,0
P15461,Daily_Reward,India,iOS,Organic,45+,0,1,1,0,5,15,32,250.4,2,26,0,0.0,0
P15462,Control,United Kingdom,iOS,Meta Ads,25-34,0,0,0,0,6,9,30,94.7,7,14,0,0.0,0
P15463,Daily_Reward,Australia,Android,Referral,18-24,0,0,0,0,5,10,37,47.0,9,16,0,0.0,0
P15464,Free_Hint,United States,iOS,Organic,18-24,1,0,0,0,5,12,39,72.30000000000001,6,9,1,2.81,1
P15465,Free_Hint,Australia,Android,Organic,18-24,1,1,0,1,6,8,24,47.099999999999994,4,6,0,0.0,0
P15466,Free_Hint,India,Android,Referral,25-34,1,0,0,0,4,16,28,64.2,6,20,0,0.0,0
P15467,Free_Hint,United States,iOS,Meta Ads,35-44,0,0,0,0,2,4,10,43.3,1,12,0,0.0,0
P15468,Free_Hint,Australia,Android,TikTok Ads,35-44,1,1,0,0,8,16,50,184.7,2,16,0,0.0,0
P15469,Free_Hint,United States,Android,Organic,45+,1,0,1,0,3,12,24,97.0,3,16,0,0.0,0
P15470,Control,United Kingdom,iOS,TikTok Ads,25-34,1,1,1,1,7,13,57,149.3,6,17,0,0.0,0
P15471,Control,United Kingdom,iOS,TikTok Ads,25-34,1,0,0,1,5,10,23,64.1,1,19,0,0.0,0
P15472,Free_Hint,United States,Android,TikTok Ads,18-24,1,0,1,0,5,13,24,125.6,4,12,0,0.0,0
P15473,Free_Hint,United States,iOS,Organic,25-34,1,0,0,0,4,6,19,28.5,2,8,0,0.0,0
P15474,Control,United States,Android,Referral,18-24,0,0,0,0,2,7,13,96.2,3,7,1,4.99,1
P15475,Free_Hint,United States,Android,Organic,35-44,0,0,0,0,2,5,14,30.2,1,4,0,0.0,0
P15476,Control,Australia,iOS,Meta Ads,25-34,0,1,0,0,2,6,8,59.1,0,13,0,0.0,0
P15477,Free_Hint,United States,Android,Google Ads,35-44,1,0,0,0,2,3,4,38.7,0,2,0,0.0,0
P15478,Control,United States,iOS,Meta Ads,35-44,1,0,0,1,5,13,36,120.9,3,11,0,0.0,0
P15479,Control,United States,iOS,Organic,25-34,1,0,0,0,7,22,41,346.5,4,26,0,0.0,0
P15480,Free_Hint,India,Android,TikTok Ads,45+,0,1,0,0,6,14,57,144.6,5,16,0,0.0,0
P15481,Free_Hint,Canada,Android,TikTok Ads,18-24,1,0,0,1,4,6,20,51.5,2,11,0,0.0,0
P15482,Free_Hint,India,Android,Referral,25-34,0,1,0,0,3,12,23,70.0,2,14,1,9.39,1
P15483,Free_Hint,United Kingdom,Android,Organic,25-34,0,0,0,0,2,5,15,76.2,2,11,0,0.0,0
P15484,Free_Hint,India,Android,Meta Ads,18-24,0,0,0,0,5,7,24,70.0,4,10,0,0.0,0
P15485,Free_Hint,Australia,iOS,TikTok Ads,18-24,0,0,0,0,3,4,28,36.5,1,4,0,0.0,0
P15486,Control,India,iOS,TikTok Ads,35-44,1,0,0,0,3,8,20,81.3,2,9,1,1.99,1
P15487,Free_Hint,Canada,Android,TikTok Ads,45+,0,0,1,0,5,11,28,102.4,3,19,0,0.0,0
P15488,Daily_Reward,India,Android,Organic,35-44,0,1,0,0,5,13,30,143.0,3,22,0,0.0,0
P15489,Free_Hint,United States,Android,Meta Ads,35-44,0,0,1,0,5,12,22,73.7,1,21,0,0.0,0
P15490,Daily_Reward,India,iOS,Google Ads,25-34,0,0,1,0,5,13,38,158.6,4,16,0,0.0,0
P15491,Free_Hint,Australia,iOS,Google Ads,45+,1,0,0,0,7,11,45,135.9,7,14,0,0.0,0
P15492,Free_Hint,Canada,Android,Meta Ads,18-24,0,0,0,0,4,7,19,42.5,0,11,0,0.0,0
P15493,Daily_Reward,United States,Android,TikTok Ads,35-44,0,0,1,0,4,6,27,58.39999999999999,2,11,0,0.0,0
P15494,Daily_Reward,India,Android,Google Ads,35-44,0,0,0,0,3,5,16,41.5,2,7,0,0.0,0
P15495,Free_Hint,India,Android,TikTok Ads,35-44,1,0,1,0,4,10,27,157.60000000000002,3,6,0,0.0,0
P15496,Free_Hint,United States,Android,Meta Ads,35-44,0,0,0,0,2,3,6,34.3,1,3,0,0.0,0
P15497,Daily_Reward,United States,Android,TikTok Ads,25-34,0,1,0,0,6,13,34,142.2,5,18,0,0.0,0
P15498,Free_Hint,India,Android,Meta Ads,18-24,1,1,0,0,5,18,32,207.8,3,16,0,0.0,0
P15499,Free_Hint,Australia,Android,TikTok Ads,35-44,0,0,0,0,3,7,15,90.0,2,7,0,0.0,0
P15500,Daily_Reward,India,Android,Meta Ads,35-44,1,0,1,0,5,15,24,93.5,2,18,0,0.0,0
P15501,Free_Hint,India,Android,TikTok Ads,25-34,0,0,1,0,4,14,22,145.0,2,22,0,0.0,0
P15502,Control,India,Android,Organic,18-24,0,1,1,1,5,25,31,214.39999999999998,3,25,0,0.0,0
P15503,Control,India,Android,TikTok Ads,25-34,0,0,0,0,1,4,5,43.3,0,6,2,12.98,1
P15504,Control,India,iOS,Meta Ads,25-34,0,0,0,0,4,10,18,212.2,3,19,0,0.0,0
P15505,Free_Hint,United Kingdom,Android,Google Ads,25-34,0,0,0,0,2,2,14,16.4,0,3,0,0.0,0
P15506,Free_Hint,United States,Android,Meta Ads,18-24,0,0,1,0,6,18,53,174.5,4,31,0,0.0,0
P15507,Free_Hint,Canada,Android,TikTok Ads,35-44,0,0,1,0,2,6,11,50.800000000000004,1,10,0,0.0,0
P15508,Daily_Reward,India,Android,Google Ads,45+,0,0,1,0,5,24,51,305.09999999999997,4,33,0,0.0,0
P15509,Free_Hint,United States,Android,Organic,45+,0,0,0,0,3,7,10,42.300000000000004,2,9,0,0.0,0
P15510,Control,United States,Android,Organic,35-44,0,1,0,1,4,9,11,83.0,0,12,2,15.98,1
P15511,Free_Hint,Canada,Android,Google Ads,45+,0,0,0,0,1,2,6,24.2,0,3,0,0.0,0
P15512,Free_Hint,United States,Android,Meta Ads,18-24,0,0,0,0,3,10,20,142.0,3,14,0,0.0,0
P15513,Free_Hint,India,Android,Meta Ads,25-34,1,0,1,0,6,14,43,149.9,5,20,0,0.0,0
P15514,Free_Hint,India,iOS,Google Ads,18-24,0,1,0,0,3,7,19,61.8,2,11,0,0.0,0
P15515,Daily_Reward,India,Android,Google Ads,45+,0,0,0,0,1,4,5,13.9,0,4,0,0.0,0
P15516,Daily_Reward,India,Android,Meta Ads,18-24,0,0,0,0,2,3,2,19.9,0,6,0,0.0,0
P15517,Control,India,iOS,Meta Ads,35-44,1,0,1,0,5,20,48,240.7,9,22,0,0.0,0
P15518,Control,India,Android,Google Ads,45+,0,0,1,0,4,7,24,80.1,6,4,0,0.0,0
P15519,Free_Hint,Canada,iOS,Organic,25-34,0,1,0,0,10,37,81,639.5,7,42,0,0.0,0
P15520,Control,Canada,Android,Referral,35-44,0,1,0,0,3,3,16,29.9,3,6,0,0.0,0
P15521,Daily_Reward,India,iOS,Google Ads,18-24,0,0,0,0,3,5,14,46.4,2,6,0,0.0,0
P15522,Free_Hint,United States,Android,Google Ads,45+,0,0,0,0,3,11,17,113.9,3,15,0,0.0,0
P15523,Daily_Reward,Australia,Android,Organic,25-34,1,1,0,0,6,11,33,90.6,6,21,0,0.0,0
P15524,Free_Hint,India,Android,Organic,25-34,1,0,0,0,3,10,14,102.7,2,16,0,0.0,0
P15525,Daily_Reward,Australia,Android,Organic,25-34,1,0,0,0,6,14,49,108.4,4,19,0,0.0,0
P15526,Daily_Reward,Australia,iOS,Organic,45+,1,0,1,0,5,7,23,58.3,4,11,0,0.0,0
P15527,Free_Hint,India,Android,TikTok Ads,35-44,1,0,1,0,3,5,15,32.099999999999994,2,5,0,0.0,0
P15528,Control,India,Android,Referral,45+,0,0,0,0,1,1,7,12.7,2,2,0,0.0,0
P15529,Control,Australia,iOS,Organic,25-34,0,0,0,0,1,2,5,30.7,2,4,0,0.0,0
P15530,Free_Hint,United States,Android,Organic,35-44,0,0,0,0,1,4,9,32.1,0,2,0,0.0,0
P15531,Free_Hint,United States,Android,TikTok Ads,35-44,0,0,0,0,3,5,19,91.1,2,7,0,0.0,0
P15532,Daily_Reward,India,Android,TikTok Ads,25-34,1,0,0,0,4,14,28,87.8,4,12,0,0.0,0
P15533,Control,India,iOS,Referral,25-34,0,0,0,0,1,3,5,6.6,1,4,0,0.0,0
P15534,Daily_Reward,India,Android,Google Ads,45+,0,0,0,0,4,11,38,96.7,6,11,0,0.0,0
P15535,Free_Hint,Australia,iOS,Referral,25-34,1,1,0,0,7,29,45,334.6,3,24,0,0.0,0
P15536,Free_Hint,India,Android,Organic,35-44,0,0,0,0,4,12,20,52.9,2,26,0,0.0,0
P15537,Control,India,iOS,Meta Ads,18-24,0,0,0,1,3,6,15,106.19999999999999,4,10,0,0.0,0
P15538,Daily_Reward,India,Android,Google Ads,45+,1,0,0,0,8,31,72,356.4,10,43,0,0.0,0
P15539,Free_Hint,United States,Android,Organic,18-24,1,1,0,1,9,24,61,174.20000000000002,3,31,0,0.0,0
P15540,Free_Hint,United States,Android,TikTok Ads,18-24,1,0,0,0,8,25,63,284.0,2,25,0,0.0,0
P15541,Free_Hint,India,iOS,Google Ads,18-24,0,0,0,0,2,3,10,28.7,3,1,0,0.0,0
P15542,Free_Hint,India,iOS,TikTok Ads,25-34,0,0,0,0,2,4,15,31.200000000000003,4,2,0,0.0,0
P15543,Control,India,Android,Google Ads,25-34,0,0,0,1,5,6,20,46.2,2,12,0,0.0,0
P15544,Control,Canada,Android,Organic,35-44,0,0,1,1,6,17,44,208.4,8,22,0,0.0,0
P15545,Free_Hint,India,Android,Google Ads,25-34,0,1,1,1,8,35,71,444.7,4,33,0,0.0,0
P15546,Daily_Reward,India,Android,Google Ads,18-24,0,1,0,0,3,6,17,20.3,3,8,0,0.0,0
P15547,Free_Hint,United States,Android,Meta Ads,25-34,0,0,1,0,8,28,40,233.10000000000002,3,26,1,2.81,1
P15548,Control,Canada,Android,Google Ads,25-34,0,0,0,1,4,14,31,100.0,2,21,0,0.0,0
P15549,Free_Hint,United States,iOS,Meta Ads,18-24,0,0,0,0,2,7,13,51.5,1,13,0,0.0,0
P15550,Control,India,Android,TikTok Ads,35-44,0,0,0,0,2,7,9,96.8,1,13,0,0.0,0
P15551,Daily_Reward,India,Android,TikTok Ads,18-24,1,0,0,0,7,15,43,85.5,4,22,0,0.0,0
P15552,Control,United States,Android,Referral,35-44,0,0,0,0,3,3,17,43.1,2,3,2,9.98,1
P15553,Daily_Reward,India,Android,Google Ads,25-34,0,0,0,0,8,21,58,251.4,5,19,0,0.0,0
P15554,Free_Hint,India,iOS,Referral,25-34,1,1,0,0,7,21,51,229.4,6,23,0,0.0,0
P15555,Control,India,Android,Organic,35-44,1,0,0,0,4,6,35,60.3,5,5,0,0.0,0
P15556,Free_Hint,India,Android,Organic,18-24,0,0,0,0,3,9,26,110.69999999999999,5,12,0,0.0,0
P15557,Control,United Kingdom,iOS,TikTok Ads,18-24,0,0,0,0,4,9,25,49.7,4,10,0,0.0,0
P15558,Free_Hint,United Kingdom,iOS,Meta Ads,18-24,0,0,0,0,2,5,9,21.4,0,5,0,0.0,0
P15559,Free_Hint,India,iOS,Google Ads,35-44,0,0,0,0,4,11,29,56.0,5,21,0,0.0,0
P15560,Control,United States,Android,TikTok Ads,45+,0,1,0,0,3,5,23,60.8,6,6,2,12.98,1
P15561,Daily_Reward,India,Android,Organic,25-34,0,0,1,0,2,2,9,19.2,0,3,0,0.0,0
P15562,Control,Canada,Android,Google Ads,25-34,1,0,0,0,6,14,46,160.8,4,13,0,0.0,0
P15563,Control,Canada,Android,Organic,18-24,0,0,0,0,1,2,3,5.9,0,5,0,0.0,0
P15564,Control,United Kingdom,Android,Organic,18-24,1,1,1,0,7,24,54,266.1,5,24,0,0.0,0
P15565,Daily_Reward,United States,iOS,TikTok Ads,45+,0,0,1,0,4,13,29,279.7,6,21,0,0.0,0
P15566,Control,India,iOS,Google Ads,25-34,1,1,0,0,4,6,19,31.4,3,7,0,0.0,0
P15567,Daily_Reward,India,Android,Google Ads,25-34,1,0,0,0,8,23,74,219.6,9,35,1,3.14,1
P15568,Control,United States,Android,Referral,25-34,1,0,0,0,5,8,25,44.8,3,17,0,0.0,0
P15569,Free_Hint,United States,Android,Meta Ads,35-44,1,0,0,0,4,11,31,104.9,6,14,0,0.0,0
P15570,Control,Canada,Android,Organic,45+,0,0,0,0,1,2,3,6.4,0,1,0,0.0,0
P15571,Free_Hint,United States,Android,Referral,25-34,1,1,1,0,7,21,59,152.4,6,21,0,0.0,0
P15572,Daily_Reward,United Kingdom,Android,Meta Ads,35-44,0,0,0,0,5,13,39,56.2,2,18,0,0.0,0
P15573,Daily_Reward,United Kingdom,iOS,Organic,18-24,0,0,0,0,4,10,26,87.6,3,14,0,0.0,0
P15574,Free_Hint,Australia,Android,TikTok Ads,35-44,0,0,0,0,2,8,11,59.6,1,13,0,0.0,0
P15575,Daily_Reward,India,Android,Meta Ads,45+,1,1,0,0,5,12,45,89.5,3,15,0,0.0,0
P15576,Control,Canada,Android,TikTok Ads,45+,0,0,0,0,2,2,12,4.1,3,9,0,0.0,0
P15577,Control,United Kingdom,Android,Referral,18-24,0,0,0,0,1,1,9,1.2,2,2,0,0.0,0
P15578,Daily_Reward,India,Android,TikTok Ads,35-44,0,0,0,0,2,2,9,11.1,1,1,0,0.0,0
P15579,Control,United States,Android,Organic,18-24,0,0,0,0,1,1,5,5.8,1,3,0,0.0,0
P15580,Control,United States,Android,TikTok Ads,25-34,0,0,0,0,2,3,13,36.3,1,3,0,0.0,0
P15581,Daily_Reward,Australia,Android,TikTok Ads,45+,0,0,0,0,3,9,18,78.5,2,15,0,0.0,0
P15582,Daily_Reward,United States,iOS,Meta Ads,25-34,0,0,0,0,1,1,5,10.2,0,1,0,0.0,0
P15583,Daily_Reward,United Kingdom,iOS,Google Ads,18-24,0,0,0,0,3,7,17,23.5,2,7,0,0.0,0
P15584,Free_Hint,United Kingdom,Android,TikTok Ads,45+,0,0,0,0,2,8,12,32.5,4,16,0,0.0,0
P15585,Free_Hint,India,iOS,Meta Ads,25-34,0,0,0,0,6,17,40,112.7,6,28,0,0.0,0
P15586,Free_Hint,United Kingdom,iOS,Google Ads,18-24,0,0,0,0,1,1,9,8.3,0,0,0,0.0,0
P15587,Control,United States,Android,Referral,18-24,1,0,0,0,3,11,19,219.2,0,13,2,17.98,1
P15588,Control,India,iOS,Organic,18-24,1,0,0,1,5,11,30,137.1,4,11,0,0.0,0
P15589,Free_Hint,India,iOS,TikTok Ads,25-34,1,0,0,0,2,5,10,37.0,1,4,0,0.0,0
P15590,Free_Hint,United States,Android,Meta Ads,45+,1,0,1,0,7,18,33,165.4,6,21,0,0.0,0
P15591,Daily_Reward,India,iOS,Google Ads,25-34,1,0,0,0,5,9,37,52.1,5,15,0,0.0,0
P15592,Free_Hint,United States,Android,Organic,25-34,1,0,1,0,6,12,37,51.4,8,18,0,0.0,0
P15593,Daily_Reward,India,Android,Meta Ads,25-34,0,0,0,0,3,4,15,40.3,1,9,0,0.0,0
P15594,Free_Hint,United States,iOS,Google Ads,35-44,1,0,0,0,3,14,17,271.3,1,12,0,0.0,0
P15595,Free_Hint,Canada,iOS,Organic,35-44,0,0,0,0,5,22,31,343.3,3,30,0,0.0,0
P15596,Control,United States,Android,TikTok Ads,35-44,1,0,1,0,6,6,32,38.4,4,9,0,0.0,0
P15597,Control,United States,Android,Organic,25-34,0,0,0,0,2,3,4,47.199999999999996,1,5,0,0.0,0
P15598,Free_Hint,United States,Android,Organic,25-34,1,1,0,0,6,20,48,180.3,4,31,0,0.0,0
P15599,Daily_Reward,India,iOS,TikTok Ads,25-34,0,0,0,0,2,3,7,36.699999999999996,0,2,0,0.0,0
P15600,Free_Hint,India,Android,Meta Ads,25-34,1,0,0,0,3,8,16,59.2,0,13,0,0.0,0
P15601,Control,Australia,Android,TikTok Ads,25-34,0,1,0,0,6,7,36,74.1,6,8,0,0.0,0
P15602,Daily_Reward,India,Android,Google Ads,25-34,1,0,0,1,4,8,21,55.2,3,12,0,0.0,0
P15603,Free_Hint,United States,Android,Organic,18-24,0,1,0,0,6,18,28,194.39999999999998,4,33,0,0.0,0
P15604,Free_Hint,United States,Android,Google Ads,45+,0,0,1,0,5,9,36,48.1,5,17,0,0.0,0
P15605,Daily_Reward,United States,Android,Meta Ads,25-34,0,0,0,0,5,14,44,162.6,0,15,0,0.0,0
P15606,Daily_Reward,United States,Android,Organic,25-34,1,0,0,0,3,5,17,39.2,1,6,0,0.0,0
P15607,Control,India,Android,Organic,18-24,0,0,0,0,1,1,5,5.3,0,1,0,0.0,0
P15608,Control,India,Android,Organic,25-34,0,0,0,0,3,10,18,78.6,1,16,0,0.0,0
P15609,Control,India,Android,Organic,45+,0,1,1,0,6,12,42,71.3,8,20,0,0.0,0
P15610,Control,India,Android,Google Ads,18-24,0,0,0,0,5,15,35,186.5,7,14,0,0.0,0
P15611,Control,Canada,iOS,Organic,35-44,0,0,0,0,2,3,10,42.2,1,3,0,0.0,0
P15612,Control,United States,iOS,Organic,35-44,0,0,0,0,2,2,14,20.4,1,2,0,0.0,0
P15613,Control,India,iOS,Google Ads,35-44,1,0,1,0,4,10,36,152.6,3,6,1,7.99,1
P15614,Daily_Reward,United Kingdom,Android,TikTok Ads,18-24,0,0,0,0,2,9,12,138.8,2,9,0,0.0,0
P15615,Control,United States,Android,Meta Ads,25-34,0,0,0,0,2,3,7,12.9,1,2,0,0.0,0
P15616,Daily_Reward,United States,iOS,Meta Ads,35-44,1,0,1,1,9,18,65,279.7,5,30,0,0.0,0
P15617,Daily_Reward,India,iOS,Google Ads,25-34,0,0,0,0,3,7,22,49.2,8,12,0,0.0,0
P15618,Daily_Reward,United States,Android,Google Ads,18-24,0,0,0,1,3,5,13,28.3,2,9,0,0.0,0
P15619,Control,India,iOS,Google Ads,25-34,0,0,0,0,3,11,11,79.6,1,16,0,0.0,0
P15620,Control,India,Android,Meta Ads,25-34,0,0,0,0,4,9,19,95.19999999999999,6,12,2,9.98,1
P15621,Free_Hint,India,Android,Organic,35-44,1,0,1,0,6,14,35,158.8,4,24,0,0.0,0
P15622,Daily_Reward,India,Android,Organic,18-24,1,0,1,0,9,24,60,240.2,3,25,0,0.0,0
P15623,Free_Hint,India,Android,Google Ads,18-24,0,0,1,0,3,8,17,95.5,3,10,0,0.0,0
P15624,Free_Hint,India,iOS,TikTok Ads,18-24,1,0,0,0,3,8,27,134.4,1,3,0,0.0,0
P15625,Daily_Reward,India,Android,Organic,25-34,0,0,0,0,4,13,27,77.0,2,19,0,0.0,0
P15626,Control,United States,Android,Meta Ads,45+,0,1,0,0,5,8,18,70.0,2,17,2,12.98,1
P15627,Free_Hint,United States,Android,Meta Ads,25-34,0,0,0,0,3,5,22,27.0,3,5,0,0.0,0
P15628,Free_Hint,Australia,iOS,Organic,25-34,0,0,0,0,2,4,10,10.7,3,5,0,0.0,0
P15629,Control,India,Android,Referral,18-24,1,0,1,0,5,9,32,180.9,3,10,0,0.0,0
P15630,Control,United States,iOS,Google Ads,25-34,1,0,1,0,5,10,16,130.0,1,20,0,0.0,0
P15631,Control,United States,Android,TikTok Ads,25-34,0,0,0,0,2,2,12,11.4,2,2,0,0.0,0
P15632,Control,India,Android,Referral,35-44,1,0,0,0,5,10,51,120.6,4,13,3,8.97,1
P15633,Free_Hint,United Kingdom,Android,Google Ads,25-34,0,0,0,1,5,7,30,50.8,3,8,0,0.0,0
P15634,Free_Hint,United States,Android,Organic,25-34,1,0,0,0,4,7,26,38.8,3,9,0,0.0,0
P15635,Free_Hint,Australia,Android,Organic,18-24,1,0,0,0,3,7,24,49.0,0,8,0,0.0,0
P15636,Free_Hint,India,Android,Meta Ads,25-34,1,0,0,0,4,8,27,40.0,2,12,0,0.0,0
P15637,Daily_Reward,India,iOS,Organic,18-24,0,0,0,0,4,7,31,26.9,5,11,0,0.0,0
P15638,Free_Hint,India,Android,Meta Ads,18-24,0,1,0,0,6,17,38,107.0,4,23,0,0.0,0
P15639,Free_Hint,United States,Android,Google Ads,25-34,1,0,0,0,6,24,57,367.3,5,21,0,0.0,0
P15640,Control,Australia,Android,Google Ads,18-24,0,0,1,0,3,9,19,91.9,1,13,2,14.98,1
P15641,Free_Hint,India,iOS,Meta Ads,25-34,1,0,0,1,9,21,62,245.70000000000002,8,22,0,0.0,0
P15642,Control,India,Android,Referral,18-24,0,0,0,0,1,2,3,5.4,0,5,0,0.0,0
P15643,Free_Hint,India,iOS,Meta Ads,18-24,0,0,0,0,3,4,14,46.400000000000006,0,5,0,0.0,0
P15644,Control,United Kingdom,Android,Google Ads,25-34,0,0,0,0,1,8,8,50.0,3,17,0,0.0,0
P15645,Free_Hint,United States,Android,Referral,25-34,0,1,0,0,3,4,28,8.1,1,3,0,0.0,0
P15646,Control,India,Android,Organic,25-34,0,0,0,0,2,9,16,85.0,3,20,0,0.0,0
P15647,Control,India,iOS,Organic,35-44,0,1,0,0,6,10,35,81.0,4,12,0,0.0,0
P15648,Control,Canada,Android,Referral,45+,0,0,1,0,5,14,32,177.4,1,18,0,0.0,0
P15649,Daily_Reward,Australia,Android,Organic,35-44,0,1,0,0,2,2,14,7.3999999999999995,2,3,0,0.0,0
P15650,Free_Hint,United States,iOS,Referral,25-34,1,0,1,0,10,19,69,228.9,12,12,0,0.0,0
P15651,Free_Hint,United Kingdom,Android,Referral,35-44,0,0,0,0,5,10,39,97.5,6,18,0,0.0,0
P15652,Daily_Reward,United States,Android,Referral,18-24,1,0,0,0,4,9,15,68.5,3,13,0,0.0,0
P15653,Daily_Reward,Australia,Android,Meta Ads,35-44,1,0,0,0,3,7,22,32.7,3,5,0,0.0,0
P15654,Free_Hint,United States,iOS,Google Ads,35-44,1,0,0,0,5,11,27,109.4,2,11,0,0.0,0
P15655,Control,India,Android,Organic,25-34,0,1,0,0,5,19,43,220.2,4,26,0,0.0,0
P15656,Free_Hint,Canada,iOS,Referral,35-44,1,0,0,1,6,18,51,194.3,7,22,0,0.0,0
P15657,Free_Hint,India,Android,Google Ads,18-24,0,1,1,0,4,16,31,155.1,5,17,0,0.0,0
P15658,Free_Hint,India,iOS,Organic,35-44,0,0,0,0,4,13,23,192.0,2,17,0,0.0,0
P15659,Daily_Reward,India,Android,Organic,25-34,0,0,0,0,3,7,19,79.0,1,5,0,0.0,0
P15660,Free_Hint,United States,Android,TikTok Ads,18-24,0,0,0,0,2,5,14,25.9,4,7,0,0.0,0
P15661,Free_Hint,India,Android,Referral,25-34,1,1,1,0,5,14,38,151.8,2,18,0,0.0,0
P15662,Free_Hint,Australia,iOS,TikTok Ads,18-24,0,0,0,0,3,8,12,40.8,1,16,0,0.0,0
P15663,Control,India,Android,Meta Ads,18-24,0,0,0,0,2,2,8,16.6,3,4,0,0.0,0
P15664,Control,United States,Android,Meta Ads,18-24,0,1,0,0,5,16,37,191.0,6,19,0,0.0,0
P15665,Daily_Reward,Canada,Android,Meta Ads,25-34,0,0,0,0,1,2,3,28.2,3,5,1,15.74,1
P15666,Control,United Kingdom,iOS,Meta Ads,25-34,0,0,0,0,2,6,13,54.099999999999994,2,6,0,0.0,0
P15667,Daily_Reward,India,Android,Google Ads,25-34,0,0,1,0,4,9,35,78.8,4,9,0,0.0,0
P15668,Daily_Reward,United Kingdom,iOS,Meta Ads,25-34,1,0,0,0,3,9,19,86.0,1,16,0,0.0,0
P15669,Daily_Reward,United States,Android,Organic,35-44,1,0,0,1,4,14,26,232.1,6,20,0,0.0,0
P15670,Control,United States,iOS,Google Ads,35-44,0,1,0,0,3,7,11,51.7,1,8,0,0.0,0
